OBJECTID,LENGTH,PREFIX,ST_NAME,SUFFIX,ONEWAY,ST_TYPE,ROW,len,Shape_Leng
11794,82.05640774000,,Armada,Road,0,Minor,50,0.00000000000,82.05339110660
11795,118.74125551000,,Armada,Avenue,0,Minor,50,0.00000000000,118.74047122600
11796,23.56313126000,,Armada,Avenue,0,Minor,50,0.00000000000,23.56134802930
11797,144.50530240000,,Armada,Avenue,0,Minor,50,0.00000000000,144.49798241300
11798,147.76039635000,,Cooper,Road,0,Minor,50,0.00000000000,147.75767119000
11799,158.35849265000,,Churchill,Drive,0,Arterial,100,0.00000000000,158.35569368900
11800,134.66714015000,,Churchill,Drive,0,Arterial,100,0.00000000000,134.66307413900
11801,200.16445820000,,Churchill,Drive,0,Arterial,100,0.00000000000,200.15310995900
11802,64.99013946000,,Silver,Drive,0,Minor,50,0.00000000000,64.98459985160
11803,194.01309928000,,Armada,Avenue,0,Minor,50,0.00000000000,193.99994281700
11804,156.60275487000,,Stockade,Close,0,Minor,50,0.00000000000,156.60172279400
11806,93.11780342000,,Ingot,Close,0,Minor,50,0.00000000000,93.11730329990
11807,56.14982255000,,Ingot,Close,0,Minor,50,0.00000000000,56.14572772220
11808,56.49134864000,,Main,Close,0,Minor,50,0.00000000000,56.49119343950
11809,17.78277022000,,Main,Close,0,Minor,50,0.00000000000,17.78255826630
11810,61.68182548000,,Main,Close,0,Minor,50,0.00000000000,61.68180998060
11811,17.79498269000,,Ingot,Drive,0,Minor,50,0.00000000000,17.79442712880
11812,145.70430152000,,Ingot,Drive,0,Minor,50,0.00000000000,145.70398044600
11813,187.44893893000,,Midshipman,Road,0,Arterial,125,0.00000000000,187.44838344500
11814,144.51481604000,,Midshipman,Road,0,Arterial,125,0.00000000000,144.51386064600
11815,52.63599565000,,Holbeach,Lane,0,Minor,50,0.00000000000,52.63587219020
11816,28.53139895000,,Sutterton,Road,0,Minor,50,0.00000000000,28.52892560520
11817,354.80188590000,,Musket,Close,0,Minor,50,0.00000000000,354.80009131200
11818,107.16475863000,,Booty,Drive,0,Minor,50,0.00000000000,107.16269312600
11819,181.35737674000,,Rum,Close,0,Minor,50,0.00000000000,181.35665921800
11820,120.49444698000,,Booty,Drive,0,Minor,50,0.00000000000,120.49360394500
11821,53.55071749000,,Roundshot,Close,0,Minor,50,0.00000000000,53.54791124020
11822,191.80759778000,,Roundshot,Close,0,Minor,50,0.00000000000,191.80283372500
11823,154.35499897000,,Booty,Drive,0,Minor,50,0.00000000000,154.35286678600
11824,81.80228213000,,Grapling,Close,0,Minor,50,0.00000000000,81.79725374670
11825,99.83972125000,,Grapling,Close,0,Minor,50,0.00000000000,99.83309114570
11826,51.89532596000,,Crossbones,Close,0,Minor,50,0.00000000000,51.89164019040
11827,44.39213117000,,Fortune Bay,Inlet,0,Minor,100,0.00000000000,44.38466348480
11828,197.80333492000,,Fortune Bay,Inlet,0,Minor,100,0.00000000000,197.79457581100
11829,10.35681060000,,Fords,Road,0,Minor,50,0.00000000000,10.35629766350
11830,183.10077282000,,Fords,Road,0,Minor,50,0.00000000000,183.10036125800
11831,38.81447323000,,Fords,Road,0,Minor,50,0.00000000000,38.81404881370
11832,170.36707084000,,Midshipman,Road,0,Arterial,125,0.00000000000,170.36637119200
11833,20.78910414000,,Symonette,Drive,0,Minor,50,0.00000000000,20.78876132480
11834,176.81473592000,,Symonette,Drive,0,Minor,50,0.00000000000,176.81210515900
11835,79.81443625000,,Fortune Bay,Point,0,Minor,100,0.00000000000,79.81202443950
11836,123.90043443000,,Midshipman,Road,0,Arterial,125,0.00000000000,123.90028184900
11837,195.14996926000,,Midshipman,Road,0,Arterial,125,0.00000000000,195.14922877200
11838,112.74873267000,East,Beach,Road,0,Arterial,125,0.00000000000,112.74625070700
11839,101.67840108000,East,Beach,Road,0,Arterial,125,0.00000000000,101.67164554200
11840,152.41034036000,East,Beach,Road,0,Arterial,125,0.00000000000,152.40270304900
11841,52.08585960000,,Fortune Bay,Circle,0,Minor,100,0.00000000000,52.06608579230
11842,155.10338368000,,Fortune Bay,Circle,0,Minor,100,0.00000000000,155.08319827500
11843,17.13155442000,,Symonette,Drive,0,Minor,50,0.00000000000,17.13147263440
11844,43.11792446000,,Bayshore,Road,0,Minor,50,0.00000000000,43.09559969300
11845,68.65861099000,,Sherwood,Drive,0,Major,50,0.00000000000,68.65464195430
11846,39.38469597000,,Johns,Circle,0,Minor,50,0.00000000000,39.38488867050
11847,72.02662089000,,Johns,Circle,0,Minor,50,0.00000000000,72.02536303240
11848,43.21381112000,,,,0,,50,0.00000000000,43.21074142500
11849,13.38669283000,,,,0,,0,0.00000000000,13.38672082910
11850,42.94713077000,,,,0,,0,0.00000000000,42.94608997360
11851,671.72412267000,,,,0,,50,0.00000000000,671.64591072900
11852,58.16521773000,,Torknall,Court,0,Minor,50,0.00000000000,58.16375621550
11853,44.41679838000,,Newstead,Street,0,Minor,50,0.00000000000,44.40452494040
11854,40.10902926000,,Newstead,Street,0,Minor,50,0.00000000000,40.10863161560
11855,133.20048652000,West,Beach,Road,0,Arterial,125,0.00000000000,133.19821481600
11856,88.90816092000,West,Beach,Road,0,Arterial,125,0.00000000000,88.90806940610
11857,60.14485097000,,Lancaster,Close,0,Minor,50,0.00000000000,60.13060674330
11858,138.28690920000,,Lancaster,Close,0,Minor,50,0.00000000000,138.28239061200
11859,82.09003010000,,Midshipman,Road,0,Arterial,125,0.00000000000,82.08983169040
11860,288.62754079000,,Midshipman,Road,0,Arterial,125,0.00000000000,288.62719588700
11861,115.63006004000,,Midshipman,Road,0,Arterial,125,0.00000000000,115.62970447100
11862,71.53040841000,,Scarborough,Place,0,Minor,60,0.00000000000,71.52563326120
11863,111.24669116000,,Scarborough,Place,0,Minor,60,0.00000000000,111.24019393000
11866,85.95216985000,,Ashwater,Drive,0,Minor,50,0.00000000000,85.95189533620
11867,85.15921661000,,Ashwater,Lane,0,Minor,50,0.00000000000,85.15481520870
11868,184.59805771000,,Ashwater,Lane,0,Minor,50,0.00000000000,184.59721791100
11869,16.05160493000,,Ashwater,Lane,0,Minor,50,0.00000000000,16.05164687130
11870,84.82261276000,,Ashwater,Lane,0,Minor,50,0.00000000000,84.82242649910
11871,86.05103571000,,Ashwater,Lane,0,Minor,50,0.00000000000,86.05058225880
11872,87.02933111000,,Ashwater,Road,0,Minor,50,0.00000000000,87.02897808150
11873,71.64045111000,,Devonshire,Lane,0,Minor,60,0.00000000000,71.63982348440
11874,6.22550833000,,Perimeter,Parkway,0,Arterial,125,0.00000000000,6.22548117462
11875,554.36042331000,,Perimeter,Parkway,0,Arterial,125,0.00000000000,554.35816205100
11876,85.63111356000,,Atworthy,Avenue,0,Minor,50,0.00000000000,85.62975428250
11923,106.63850287000,,Durham,Lane,0,Minor,50,0.00000000000,106.63859759800
11924,105.73950640000,,Durham,Lane,0,Minor,50,0.00000000000,105.73844619500
11925,202.10155836000,,Windermere,Lane,0,Minor,50,0.00000000000,202.09907576200
11926,194.54939214000,,Perimeter,Parkway,0,Arterial,125,0.00000000000,194.54770291200
11927,197.57625858000,,Perimeter,Parkway,0,Arterial,125,0.00000000000,197.57528975100
11928,294.20062437000,,Perimeter,Parkway,0,Arterial,125,0.00000000000,294.19995963600
11929,80.10855012000,,Windermere,Lane,0,Minor,50,0.00000000000,80.10730016720
12065,72.14667201000,,Winch,Court,0,Minor,50,0.00000000000,72.14641398510
12066,23.78089784000,,Winch,Court,0,Minor,50,0.00000000000,23.78086868730
12067,72.77307035000,,Winch,Court,0,Minor,50,0.00000000000,72.77028947970
12068,88.27734964000,,Mooring,Drive,0,Minor,50,0.00000000000,88.27175913070
12069,98.51993045000,,Mooring,Place,0,Minor,50,0.00000000000,98.51708280750
12070,82.19897430000,,Barnacle,Court,0,Minor,50,0.00000000000,82.19200215180
12071,141.35176246000,,Barnacle,Court,0,Minor,50,0.00000000000,141.34379839000
12072,137.04057365000,,Clipper,Road,0,Minor,50,0.00000000000,137.03664665000
12073,160.23424178000,,Clipper,Circle,0,Minor,50,0.00000000000,160.22829661100
12074,112.24582573000,,Clipper,Circle,0,Minor,50,0.00000000000,112.23425021700
12075,132.56044102000,,Clipper,Circle,0,Minor,50,0.00000000000,132.53378247900
12076,69.94993381000,,Clipper,Close,0,Minor,50,0.00000000000,69.94620916740
12077,53.64555629000,,Clipper,Close,0,Minor,50,0.00000000000,53.64234621310
12078,105.14983382000,,Clipper,Circle,0,Minor,50,0.00000000000,105.14877745100
12079,236.35642032000,,Clipper,Circle,0,Minor,50,0.00000000000,236.34129339700
12080,82.31290815000,,Clipper,Circle,0,Minor,50,0.00000000000,82.28950241370
12081,100.34873523000,,Clipper,Circle,0,Minor,50,0.00000000000,100.34789768600
12082,190.77297313000,,Clipper,Avenue,0,Minor,50,0.00000000000,190.77205624900
12083,342.65377983000,,Clipper,Circle,0,Minor,50,0.00000000000,342.64045425100
12084,16.52883262000,,Clipper,Road,0,Minor,50,0.00000000000,16.52884314910
12085,105.40646746000,,Clipper,Road,0,Minor,50,0.00000000000,105.40374109700
12086,64.75627117000,,Clipper,Place,0,Minor,50,0.00000000000,64.74726993270
12087,197.41405873000,,Clipper,Drive,0,Minor,50,0.00000000000,197.40042825400
12088,339.58264069000,,Clipper,Close,0,Minor,50,0.00000000000,339.55254647900
12089,107.45583871000,,Shannon,Drive,0,Major,60,0.00000000000,107.45263099700
12090,420.81726562000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,420.80021559800
12091,273.42944894000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,273.38495573400
12092,141.69352359000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,141.67613407200
12093,26.54403168000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,26.54329121250
12094,174.68868992000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,174.68784622800
12095,72.32994160000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,72.32777696240
12096,499.73009467000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,499.72492679400
12097,107.97174361000,,Clipper,Drive,0,Minor,50,0.00000000000,107.97124231600
12098,201.99144551000,,Chesapeake,Drive,0,Major,60,0.00000000000,201.97625440800
12099,106.22467074000,,Comet,Road,0,Minor,50,0.00000000000,106.21340532700
12100,247.58249932000,,Comet,Road,0,Minor,50,0.00000000000,247.57102944300
12101,209.74252687000,,Comet,Road,0,Minor,50,0.00000000000,209.72984930800
12102,117.46297741000,,Comet,Road,0,Minor,50,0.00000000000,117.45990681500
12103,212.74436074000,,Caravel,Road,0,Minor,60,0.00000000000,212.73563369000
12104,102.73205550000,,Chesapeake,Drive,0,Major,60,0.00000000000,102.73083596500
12105,145.77633264000,,Chesapeake,Drive,0,Major,60,0.00000000000,145.77159377500
12106,122.05970117000,,Chesapeake,Drive,0,Major,60,0.00000000000,122.05962538300
12107,139.75781445000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,139.74620039300
12108,195.92029643000,,Bark,Lane,0,Minor,50,0.00000000000,195.91767779800
12109,63.49014072000,,Bark,Lane,0,Minor,50,0.00000000000,63.48743349870
12110,156.32711211000,,Capstan,Drive,0,Minor,60,0.00000000000,156.32040244900
12111,277.04838126000,,Capstan,Drive,0,Minor,60,0.00000000000,277.03482679900
12955,502.96640460000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,502.96505153700
12956,60.06892994000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,60.06887030110
12957,408.45328235000,,Queens,Highway,0,Arterial,150,0.00000000000,408.45326946400
12958,227.10107968000,,Queens,Highway,0,Arterial,150,0.00000000000,227.10107915300
12959,127.60812461000,,Queens,Highway,0,Arterial,150,0.00000000000,127.60672186400
12960,602.59100945000,,Queens,Highway,0,Arterial,0,0.00000000000,602.59097234000
12961,174.10718321000,,Queens,Highway,0,Arterial,0,0.00000000000,174.10708210600
12962,451.37208067000,,Queens,Highway,0,Arterial,0,0.00000000000,451.36927480900
12963,308.24840955000,,Queens,Highway,0,Arterial,0,0.00000000000,308.23502060400
12964,615.85542414000,,Queens,Highway,0,Arterial,0,0.00000000000,615.84931524000
12965,86.66667216000,,Queens,Highway,0,Arterial,0,0.00000000000,86.66643480200
12966,452.16768123000,,Queens,Highway,0,Arterial,0,0.00000000000,452.16410612700
12967,118.47075716000,,Queens,Highway,0,Arterial,0,0.00000000000,118.47006085000
12968,373.23506281000,,Queens,Highway,0,Arterial,0,0.00000000000,373.23234917500
12969,611.80022611000,,Queens,Highway,0,Arterial,0,0.00000000000,611.79493910200
12970,1745.67810810000,,Queens,Highway,0,Arterial,0,0.00000000000,1745.66174819000
12971,288.75017097000,,Queens,Highway,0,Arterial,0,0.00000000000,288.74484931700
12972,245.87270375000,,Queens,Highway,0,Arterial,0,0.00000000000,245.87091694200
12973,389.21906049000,,Queens,Highway,0,Arterial,0,0.00000000000,389.18378140900
12974,199.14263918000,,Queens,Highway,0,Arterial,0,0.00000000000,199.13162543900
12975,375.40761724000,,Queens,Highway,0,Arterial,0,0.00000000000,375.39640459400
12976,105.59671758000,,Queens,Highway,0,Arterial,0,0.00000000000,105.59634947700
12977,247.46210774000,,Queens,Highway,0,Arterial,0,0.00000000000,247.43943459200
12978,584.40618460000,,Queens,Highway,0,Arterial,0,0.00000000000,584.29355801900
12979,392.70821719000,,Queens,Highway,0,Arterial,0,0.00000000000,392.70372076500
12980,145.43822905000,,Queens,Highway,0,Arterial,0,0.00000000000,145.43725928000
12981,518.29105306000,,Queens,Highway,0,Arterial,0,0.00000000000,518.29007927000
12982,511.17010933000,,Queens,Highway,0,Arterial,0,0.00000000000,511.16225057900
12983,534.48445510000,,Queens,Highway,0,Arterial,0,0.00000000000,534.48317399000
12984,504.56036283000,,Queens,Highway,0,Arterial,0,0.00000000000,504.55735228400
12985,514.54121480000,,Queens,Highway,0,Arterial,0,0.00000000000,514.53644562100
12986,385.67726791000,,Queens,Highway,0,Arterial,0,0.00000000000,385.67369036600
12987,225.29185557000,,Queens,Highway,0,Arterial,0,0.00000000000,225.29031727500
12988,255.82722181000,,Egret,Circle,0,Minor,60,0.00000000000,255.81757374800
12989,137.68423223000,,Egret,Circle,0,Minor,60,0.00000000000,137.67869502500
12990,191.87474297000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,191.87347211900
12991,289.32947842000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,289.32572954500
12992,244.21956766000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,244.21473315300
12993,12.04194154000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,12.04177947370
12994,2.81745989000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,2.81742208445
12995,788.88596554000,West,Sunrise,Highway,0,Arterial,50,0.00000000000,788.88005238000
12996,13.82477272000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,13.82476789910
12997,675.12169454000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,675.10777962900
12998,664.48915666000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,664.44126296900
12999,67.51835498000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,67.51746971880
12209,137.61634524000,,Montrose,Drive,0,Minor,50,0.00000000000,137.59557069200
12210,13.65249280000,,Montrose,Lane,0,Minor,50,0.00000000000,13.64187530770
12211,53.88738743000,,Montrose,Lane,0,Minor,50,0.00000000000,53.84936110250
12212,128.60511927000,,Golf,Lane,0,Minor,50,0.00000000000,128.60129476900
12213,60.88622752000,,Golf,Lane,0,Minor,50,0.00000000000,60.87754671760
12214,115.05258903000,,Glencore,Circle,0,Minor,50,0.00000000000,115.04257468600
12215,142.50302661000,,Glencore,Circle,0,Minor,50,0.00000000000,142.49319227000
12216,62.94431252000,,Aberdeen,Court,0,Minor,50,0.00000000000,62.94054752930
12217,106.92319694000,,Aberdeen,Court,0,Minor,50,0.00000000000,106.91603259800
12218,59.60863013000,,Aberdeen,Drive,0,Minor,50,0.00000000000,59.58722741120
12219,24.14476222000,,Aberdeen,Drive,0,Minor,50,0.00000000000,24.14439828940
12220,119.97114161000,,Princess Isle,Lane,0,Minor,0,0.00000000000,119.96907014500
12221,38.45255360000,,Princess Isle,Lane,0,Minor,0,0.00000000000,38.45238790020
12222,49.88575377000,,Princess Isle,Lane,0,Minor,0,0.00000000000,49.88555497750
12223,59.45096306000,,Pinta,Avenue,0,Major,100,0.00000000000,59.45055417270
12224,58.78895709000,,Princess Isle,Lane,0,Minor,0,0.00000000000,58.78696816100
12225,263.43821418000,,Princess Isle,Lane,0,Minor,0,0.00000000000,263.42693739200
12226,29.32727129000,,Princess Isle,Lane,0,Minor,0,0.00000000000,29.32508613250
12268,238.33137844000,,Onslow,Circle,0,Minor,50,0.00000000000,238.30884489400
12269,130.07672317000,,Onslow,Lane,0,Minor,50,0.00000000000,130.07577406200
12270,252.71335434000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,252.67594985600
12271,2.47381062000,East,Sunrise,Highway,0,Arterial,0,0.00000000000,2.47283221121
12272,268.32091641000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,268.30303702300
12273,127.63868464000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,127.62818274800
12274,4.48389239000,East,Sunrise,Highway,0,Arterial,0,0.00000000000,4.48408247737
12275,353.90395460000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,353.89223253600
12276,202.96575297000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,202.95115123300
12277,14.20913723000,East,Sunrise,Highway,0,Arterial,0,0.00000000000,14.20891900540
12278,104.20512402000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,104.20147763900
12279,292.04709739000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,292.04419081600
12280,209.72697758000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,209.71301085200
12281,66.74268701000,,Rippindale,Drive,0,Major,60,0.00000000000,66.73737144810
12282,196.03797841000,,Rippindale,Drive,0,Major,60,0.00000000000,195.97834981100
12283,107.61499306000,,Rippindale,Drive,0,Major,60,0.00000000000,107.47999254700
12284,77.55558548000,,Rippindale,Drive,0,Major,60,0.00000000000,77.53360728160
12285,39.74021997000,,Rippindale,Drive,0,Major,60,0.00000000000,39.73437228340
12286,97.23109119000,,Rippindale,Drive,0,Major,60,0.00000000000,97.22107343190
12287,92.23756491000,,Rippindale,Drive,0,Major,60,0.00000000000,92.23142141010
12288,158.54054433000,,Rippindale,Drive,0,Major,60,0.00000000000,158.44773795600
12289,213.74726398000,,Lincoln,Road,0,Major,50,0.00000000000,213.72929627900
12290,175.19733218000,,Lincoln,Road,0,Major,100,0.00000000000,175.19694845600
12291,12.34309144000,,Rippindale,Drive,0,Major,50,0.00000000000,12.33353243570
12292,428.48010217000,,Rippindale,Drive,0,Major,60,0.00000000000,428.45377413400
12293,123.02453140000,,Rippindale,Drive,0,Major,60,0.00000000000,123.01584637500
12294,14.02349405000,,Rippindale,Drive,0,Major,50,0.00000000000,14.02336733590
12295,180.53326110000,,Radcliffe,Road,0,Major,50,0.00000000000,180.50415306300
12296,347.52522933000,,Butterwick,Road,0,Major,50,0.00000000000,347.48658354300
12297,71.49757165000,,Butterwick,Road,0,Major,50,0.00000000000,71.49723722630
12298,86.19577071000,,Butterwick,Road,0,Major,50,0.00000000000,86.19362581170
12299,261.78595188000,,Butterwick,Road,0,Major,50,0.00000000000,261.78389707300
12300,96.05251970000,,Butterwick,Road,0,Major,50,0.00000000000,96.05174963480
12301,138.47724340000,,Butterwick,Road,0,Major,50,0.00000000000,138.47627478100
12302,152.29159802000,,Crossjack,Road,0,Major,50,0.00000000000,152.29134306600
12303,216.44179876000,,Churchill,Drive,0,Arterial,100,0.00000000000,216.43013645500
12304,176.48190671000,,Churchill,Drive,0,Arterial,100,0.00000000000,176.47933705600
12305,94.16082649000,,Churchill,Drive,0,Arterial,100,0.00000000000,94.16070023980
